panel_order,param_x,param_y,x_unit,y_unit,x_raw,y_raw,bias_value,bias_x1e4
0,Omega_m,n_s,0.9529411764705882,0.0,0.3924705882352941,0.92,0.0004378119658612675,4.378119658612675
0,Omega_m,n_s,0.9647058823529412,0.0,0.3943529411764706,0.92,0.0004380841966227385,4.3808419662273845
0,Omega_m,n_s,0.9764705882352941,0.0,0.3962352941176471,0.92,0.0004406306716798643,4.406306716798643
0,Omega_m,n_s,0.9882352941176471,0.0,0.3981176470588236,0.92,0.00044198299749111287,4.419829974911129
0,Omega_m,n_s,1.0,0.0,0.4,0.92,0.0004427884740109344,4.427884740109344
0,Omega_m,n_s,0.0,0.011764705882352941,0.24,0.9209411764705883,0.0005756948163402811,5.756948163402812
0,Omega_m,n_s,0.011764705882352941,0.011764705882352941,0.24188235294117647,0.9209411764705883,0.0005772580929750166,5.772580929750165
0,Omega_m,n_s,0.023529411764705882,0.011764705882352941,0.24376470588235294,0.9209411764705883,0.0005749879683383039,5.749879683383039
0,Omega_m,n_s,0.03529411764705882,0.011764705882352941,0.2456470588235294,0.9209411764705883,0.0005743013992918073,5.7430139929180735
0,Omega_m,n_s,0.047058823529411764,0.011764705882352941,0.2475294117647059,0.9209411764705883,0.0005725727223904238,5.725727223904237
0,Omega_m,n_s,0.058823529411764705,0.011764705882352941,0.24941176470588233,0.9209411764705883,0.0005724471322702649,5.724471322702649
0,Omega_m,n_s,0.07058823529411765,0.011764705882352941,0.25129411764705883,0.9209411764705883,0.0005721810061302796,5.721810061302796
0,Omega_m,n_s,0.08235294117647059,0.011764705882352941,0.2531764705882353,0.9209411764705883,0.0005707170176592301,5.7071701765923
0,Omega_m,n_s,0.09411764705882353,0.011764705882352941,0.2550588235294118,0.9209411764705883,0.0005725878237613291,5.725878237613291
0,Omega_m,n_s,0.10588235294117647,0.011764705882352941,0.25694117647058823,0.9209411764705883,0.0005710740083403184,5.710740083403184
0,Omega_m,n_s,0.11764705882352941,0.011764705882352941,0.2588235294117647,0.9209411764705883,0.0005710266954428146,5.710266954428146
0,Omega_m,n_s,0.12941176470588234,0.011764705882352941,0.2607058823529412,0.9209411764705883,0.0005700958451148533,5.700958451148533
0,Omega_m,n_s,0.1411764705882353,0.011764705882352941,0.2625882352941176,0.9209411764705883,0.000569857205266521,5.69857205266521
0,Omega_m,n_s,0.15294117647058825,0.011764705882352941,0.2644705882352941,0.9209411764705883,0.0005688187201145369,5.688187201145369
0,Omega_m,n_s,0.16470588235294117,0.011764705882352941,0.26635294117647057,0.9209411764705883,0.0005704051884436225,5.704051884436225
0,Omega_m,n_s,0.1764705882352941,0.011764705882352941,0.26823529411764707,0.9209411764705883,0.0005657632190782122,5.657632190782122
0,Omega_m,n_s,0.18823529411764706,0.011764705882352941,0.2701176470588235,0.9209411764705883,0.0005642648524185981,5.642648524185981
0,Omega_m,n_s,0.2,0.011764705882352941,0.272,0.9209411764705883,0.0005617225349600942,5.617225349600942
0,Omega_m,n_s,0.21176470588235294,0.011764705882352941,0.27388235294117647,0.9209411764705883,0.0005608620177184325,5.608620177184325
0,Omega_m,n_s,0.22352941176470587,0.011764705882352941,0.2757647058823529,0.9209411764705883,0.0005571124517191006,5.571124517191006
0,Omega_m,n_s,0.23529411764705882,0.011764705882352941,0.2776470588235294,0.9209411764705883,0.0005538451346000894,5.538451346000894
0,Omega_m,n_s,0.24705882352941178,0.011764705882352941,0.27952941176470586,0.9209411764705883,0.0005449818965986094,5.449818965986094
0,Omega_m,n_s,0.2588235294117647,0.011764705882352941,0.28141176470588236,0.9209411764705883,0.0005354803373589294,5.354803373589294
0,Omega_m,n_s,0.27058823529411763,0.011764705882352941,0.2832941176470588,0.9209411764705883,0.0005325512893432359,5.325512893432359
0,Omega_m,n_s,0.2823529411764706,0.011764705882352941,0.2851764705882353,0.9209411764705883,0.0005241897781211333,5.241897781211333
0,Omega_m,n_s,0.29411764705882354,0.011764705882352941,0.28705882352941176,0.9209411764705883,0.0005199215882856176,5.199215882856176
0,Omega_m,n_s,0.3058823529411765,0.011764705882352941,0.28894117647058826,0.9209411764705883,0.0005137581795906257,5.137581795906257
0,Omega_m,n_s,0.3176470588235294,0.011764705882352941,0.2908235294117647,0.9209411764705883,0.0005090264405405405,5.090264405405405
